BP,Lake_Gölhisar ,z_score,,BP,Sofular_cave ,z_score,,BP,Eski_Acıgöl,z_score,,BP,Dim_cave,z_score,,BP,Karaca_cave,z_score,,BP,Lake_Van,z_score,,BP,Jeita_cave,z_score,,BP,Lake_Hula,z_score,,BP,Jerusalem_West_cave,z_score,,BP,Soreq_cave,z_score,,BP,KunaBa_cave,z_score,,BP,Lake_Zeribar,z_score,,BP,Lake_Mirabad,z_score,,BP,Gol_e_Zard_cave,z_score,,BP,Hoti_cave,z_score,,BP,Qunf_cave,z_score
,,,,6742,-8.45,0.5978794175,,,,,,,,,,,,,,,,,,8092,-6.02,-1.046912305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9469,-4.09,1.5340838243,,6449,-1.56,-0.1554817122
,,,,6747,-8.4,0.6361348883,,,,,,,,,,,,,,,,,,8099,-5.91,-0.830027398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9472,-3.92,1.8672137044,,6458,-1.59,-0.2214977445
,,,,6751,-8.39,0.6437859824,,,,,,,,,,,,,,,,,,8106,-6.05,-1.1060627342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9475,-4.25,1.2205498195,,6466,-1.81,-0.7056153145
,,,,6756,-8.43,0.6131816058,,,,,,,,,,,,,,,,,,8113,-5.98,-0.9680450661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9477,-4.76,0.2211601792,,6477,-1.97,-1.05770082
,,,,6761,-8.42,0.6208326999,,,,,,,,,,,,,,,,,,8120,-5.99,-0.9877618759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9480,-5.08,-0.4059078304,,6485,-2.04,-1.2117382287
,,,,6765,-8.36,0.6667392649,,,,,,,,,,,,,,,,,,8127,-5.93,-0.8694610175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9483,-4.94,-0.1315655762,,6493,-1.97,-1.05770082
,,,,6770,-8.4,0.6361348883,,,,,,,,,,,,,,,,,,8134,-6.12,-1.2440804023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9486,-4.47,0.7894405629,,6502,-2.11,-1.3657756373
,,,,6775,-8.36,0.6667392649,,,,,,,,,,,,,,,,,,8141,-5.89,-0.7905937786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9489,-4.58,0.5738859346,,6510,-2.07,-1.2777542609
,,,,6779,-8.26,0.7432502065,,,,,,,,,,,,,,,,,,8148,-6.01,-1.0271954953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9491,-4.22,1.2793374454,,6517,-1.82,-0.7276206586
,,,,6784,-8.37,0.6590881707,,,,,,,,,,,,,,,,,,8155,-5.77,-0.5539920619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9494,-4.59,0.5542900593,,6527,-1.66,-0.3755351531
,,,,6789,-8.27,0.7355991123,,,,,,,,,,,,,,,,,,8162,-5.97,-0.9483282564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9497,-4.62,0.4955024334,,6535,-1.85,-0.7936366909
,,,,6793,-8.26,0.7432502065,,,,,,,,,,,,,,,,,,8169,-5.99,-0.9877618759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500,-4.69,0.3583313063,,6545,-2.08,-1.299759605
,,,,6798,-8.22,0.7738545831,,,,,,,,,,,,,,,,,,8176,-6.03,-1.0666291148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9503,-4.79,0.1623725533,,6553,-2.12,-1.3877809814
,,,,6803,-8.16,0.8197611481,,,,,,,,,,,,,,,,,,8183,-6.11,-1.2243635926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9505,-5,-0.249140828,,6562,-2.03,-1.1897328846
,,,,6807,-8.2,0.7891567714,,,,,,,,,,,,,,,,,,8190,-6.01,-1.0271954953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9508,-5.37,-0.9741882142,,6571,-1.69,-0.4415511854
,,,,6812,-8.03,0.9192253721,,,,,,,,,,,,,,,,,,8196,-5.94,-0.8891778272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9511,-4.95,-0.1511614515,,6579,-1.96,-1.0356954759
,,,,6816,-7.93,0.9957363137,,,,,,,,,,,,,,,,,,8202,-6.03,-1.0666291148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9514,-4.85,0.0447973015,,6588,-2.03,-1.1897328846
,,,,6821,-8.07,0.8886209955,,,,,,,,,,,,,,,,,,8208,-6.02,-1.046912305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9517,-4.6,0.534694184,,6596,-1.51,-0.0454549917
,,,,6826,-8.11,0.8580166189,,,,,,,,,,,,,,,,,,8214,-6.15,-1.3032308315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9519,-4.36,1.0049951912,,6604,-1.56,-0.1554817122
,,,,6830,-8.28,0.7279480182,,,,,,,,,,,,,,,,,,8220,-5.93,-0.8694610175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9522,-4.77,0.2015643039,,6614,-1.61,-0.2655084327
,,,,6835,-8.32,0.6973436415,,,,,,,,,,,,,,,,,,8226,-6,-1.0074786856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9525,-4.96,-0.1707573268,,6621,-1.76,-0.5955885941
,,,,6837,-8.38,0.6514370766,,,,,,,,,,,,,,,,,,8232,-5.99,-0.9877618759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9528,-4.98,-0.2099490774,,6633,-1.83,-0.7496260027
,,,,6840,-8.42,0.6208326999,,,,,,,,,,,,,,,,,,8238,-6.11,-1.2243635926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9531,-5.23,-0.6998459599,,6641,-2.14,-1.4317916696
,,,,6842,-8.43,0.6131816058,,,,,,,,,,,,,,,,,,8244,-6.13,-1.263797212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9533,-5.07,-0.3863119551,,6649,-2.08,-1.299759605
,,,,6844,-8.54,0.52901957,,,,,,,,,,,,,,,,,,8250,-6.12,-1.2440804023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9536,-4.84,0.0643931768,,6657,-2.07,-1.2777542609
,,,,6846,-8.48,0.574926135,,,,,,,,,,,,,,,,,,8256,-6.11,-1.2243635926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9539,-4.62,0.4955024334,,6663,-2.09,-1.3217649491
,,,,6849,-8.49,0.5672750408,,,,,,,,,,,,,,,,,,8262,-6.11,-1.2243635926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9542,-4.48,0.7698446876,,6669,-2.17,-1.4978077019
,,,,6851,-8.65,0.4448575343,,,,,,,,,,,,,,,,,,8269,-5.96,-0.9286114467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9545,-3.83,2.0435765821,,6680,-2.14,-1.4317916696
,,,,6853,-8.61,0.4754619109,,,,,,,,,,,,,,,,,,8275,-6.04,-1.0863459245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9547,-4.56,0.6130776852,,6692,-2.25,-1.6738504546
,,,,6855,-8.7,0.4066020635,,,,,,,,,,,,,,,,,,8281,-6.14,-1.2835140217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9550,-4.24,1.2401456948,,6712,-2.09,-1.3217649491
,,,,6858,-8.64,0.4525086284,,,,,,,,,,,,,,,,,,8287,-6.23,-1.4609653093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,-4.82,0.1035849274,,6721,-2.04,-1.2117382287
,,,,6860,-8.6,0.4831130051,,,,,,,,,,,,,,,,,,8293,-6.22,-1.4412484995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9556,-4.66,0.4171189322,,6731,-2.1,-1.3437702932
,,,,6862,-8.57,0.5060662876,,,,,,,,,,,,,,,,,,8299,-6.3,-1.5989829773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9559,-4.84,0.0643931768,,6743,-2.11,-1.3657756373
,,,,6865,-8.47,0.5825772291,,,,,,,,,,,,,,,,,,8305,-6.2,-1.4018148801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9561,-4.31,1.1029745677,,6751,-2.24,-1.6518451105
,,,,6867,-8.38,0.6514370766,,,,,,,,,,,,,,,,,,8311,-6.25,-1.5003989287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9564,-4.04,1.6320632008,,6760,-2.14,-1.4317916696
,,,,6869,-8.28,0.7279480182,,,,,,,,,,,,,,,,,,8317,-6.15,-1.3032308315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9567,-3.39,2.9057950953,,6767,-2.1,-1.3437702932
,,,,6871,-8.21,0.7815056773,,,,,,,,,,,,,,,,,,8323,-6.23,-1.4609653093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9570,-4.5,0.730652937,,6776,-2.12,-1.3877809814
,,,,6874,-8.2,0.7891567714,,,,,,,,,,,,,,,,,,8329,-6.13,-1.263797212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9573,-4.76,0.2211601792,,6788,-2.13,-1.4097863255
,,,,6876,-8.03,0.9192253721,,,,,,,,,,,,,,,,,,8335,-6.28,-1.5595493579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9575,-5.14,-0.5234830822,,6797,-1.76,-0.5955885941
,,,,6878,-7.94,0.9880852196,,,,,,,,,,,,,,,,,,8341,-6.28,-1.5595493579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9578,-4.38,0.9658034406,,6804,-1.97,-1.05770082
,,,,6881,-7.85,1.056945067,,,,,,,,,,,,,,,,,,8347,-6.27,-1.5398325482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9581,-4.84,0.0643931768,,6815,-1.94,-0.9916847877
,,,,6883,-7.86,1.0492939728,,,,,,,,,,,,,,,,,,8355,-6.33,-1.6581334065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9584,-4.47,0.7894405629,,6822,-1.92,-0.9476740995
,,,,6885,-7.72,1.156409291,,,,,,,,,,,,,,,,,,8362,-6.19,-1.3820980704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9587,-4.88,-0.0139903244,,6833,-2.45,-2.1139573364
,,,,6887,-7.78,1.1105027261,,,,,,,,,,,,,,,,,,8370,-6.06,-1.1257795439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9589,-5.36,-0.9545923389,,6840,-2.05,-1.2337435727
,,,,6890,-8.02,0.9268764663,,,,,,,,,,,,,,,,,,8377,-6.06,-1.1257795439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9607,-5.4,-1.0329758401,,6847,-1.82,-0.7276206586
,,,,6892,-8.01,0.9345275604,,,,,,,,,,,,,,,,,,8385,-6.16,-1.3229476412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6857,-1.81,-0.7056153145
,,,,6894,-7.92,1.0033874079,,,,,,,,,,,,,,,,,,8393,-6.14,-1.2835140217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6868,-1.56,-0.1554817122
,,,,6896,-7.86,1.0492939728,,,,,,,,,,,,,,,,,,8400,-6.24,-1.480682119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6874,-1.83,-0.7496260027
,,,,6899,-8,0.9421786546,,,,,,,,,,,,,,,,,,8408,-6.03,-1.0666291148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6883,-1.77,-0.6175939382
,,,,6901,-8.09,0.8733188072,,,,,,,,,,,,,,,,,,8415,-6.15,-1.3032308315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6893,-1.78,-0.6395992822
,,,,6903,-8.09,0.8733188072,,,,,,,,,,,,,,,,,,8423,-6.16,-1.3229476412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903,-1.71,-0.4855618736
,,,,6906,-8.28,0.7279480182,,,,,,,,,,,,,,,,,,8430,-6,-1.0074786856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6911,-1.93,-0.9696794436
,,,,6908,-8.27,0.7355991123,,,,,,,,,,,,,,,,,,8438,-6.36,-1.7172838357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6919,-1.86,-0.815642035
,,,,6910,-8.46,0.5902283233,,,,,,,,,,,,,,,,,,8445,-6.28,-1.5595493579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6928,-1.92,-0.9476740995
,,,,6912,-8.17,0.8121100539,,,,,,,,,,,,,,,,,,8453,-6.18,-1.3623812606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6935,-1.98,-1.0797061641
,,,,6915,-8.09,0.8733188072,,,,,,,,,,,,,,,,,,8460,-6.14,-1.2835140217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6946,-1.57,-0.1774870563
,,,,6917,-8.1,0.865667713,,,,,,,,,,,,,,,,,,8468,-6.05,-1.1060627342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6953,-1.7,-0.4635565295
,,,,6919,-8.08,0.8809699013,,,,,,,,,,,,,,,,,,8475,-6.04,-1.0863459245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6964,-1.86,-0.815642035
,,,,6921,-8.12,0.8503655247,,,,,,,,,,,,,,,,,,8480,-6.19,-1.3820980704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6973,-2.01,-1.1457221964
,,,,6924,-8.21,0.7815056773,,,,,,,,,,,,,,,,,,8484,-6.3,-1.5989829773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6984,-2.03,-1.1897328846
,,,,6926,-8.18,0.8044589597,,,,,,,,,,,,,,,,,,8488,-6.31,-1.6186997871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6991,-2.06,-1.2557489168
,,,,6928,-8.12,0.8503655247,,,,,,,,,,,,,,,,,,8493,-6.29,-1.5792661676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,-2.02,-1.1677275405
,,,,6931,-8.18,0.8044589597,,,,,,,,,,,,,,,,,,8497,-6.4,-1.7961510746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,-2.04,-1.2117382287
,,,,6933,-8.1,0.865667713,,,,,,,,,,,,,,,,,,8501,-6.4,-1.7961510746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7017,-2,-1.1237168523
,,,,6935,-8.08,0.8809699013,,,,,,,,,,,,,,,,,,8505,-6.44,-1.8750183135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7024,-2.21,-1.5858290782
,,,,6937,-8.05,0.9039231838,,,,,,,,,,,,,,,,,,8510,-6.27,-1.5398325482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7034,-1.83,-0.7496260027
,,,,6940,-8.15,0.8274122422,,,,,,,,,,,,,,,,,,8514,-6.37,-1.7370006454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7041,-1.27,0.4826732665
,,,,6942,-8.12,0.8503655247,,,,,,,,,,,,,,,,,,8518,-6.37,-1.7370006454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7051,-2.06,-1.2557489168
,,,,6944,-8.02,0.9268764663,,,,,,,,,,,,,,,,,,8522,-6.26,-1.5201157384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7057,-2.02,-1.1677275405
,,,,6947,-7.9,1.0186895962,,,,,,,,,,,,,,,,,,8527,-6.36,-1.7172838357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7061,-2.44,-2.0919519924
,,,,6949,-7.8,1.0952005378,,,,,,,,,,,,,,,,,,8531,-6.48,-1.9538855524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7069,-2.38,-1.9599199278
,,,,6951,-7.93,0.9957363137,,,,,,,,,,,,,,,,,,8535,-6.41,-1.8158678843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7077,-1.94,-0.9916847877
,,,,6953,-8.02,0.9268764663,,,,,,,,,,,,,,,,,,8539,-6.43,-1.8553015038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7083,-1.8,-0.6836099704
,,,,6956,-7.97,0.9651319371,,,,,,,,,,,,,,,,,,8544,-6.55,-2.0919032205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7089,-1.87,-0.8376473791
,,,,6958,-8.07,0.8886209955,,,,,,,,,,,,,,,,,,8548,-6.53,-2.052469601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7098,-1.93,-0.9696794436
,,,,6960,-8.31,0.7049947357,,,,,,,,,,,,,,,,,,8552,-6.47,-1.9341687427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7107,-1.94,-0.9916847877
,,,,6962,-8.37,0.6590881707,,,,,,,,,,,,,,,,,,8557,-6.56,-2.1116200302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7114,-1.76,-0.5955885941
,,,,6965,-8.42,0.6208326999,,,,,,,,,,,,,,,,,,8561,-6.48,-1.9538855524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7122,-1.8,-0.6836099704
,,,,6967,-8.24,0.7585523948,,,,,,,,,,,,,,,,,,8565,-6.54,-2.0721864108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7131,-1.91,-0.9256687554
,,,,6969,-8.45,0.5978794175,,,,,,,,,,,,,,,,,,8569,-6.57,-2.1313368399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7134,-1.81,-0.7056153145
,,,,6972,-8.36,0.6667392649,,,,,,,,,,,,,,,,,,8574,-6.82,-2.6242570831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7145,-1.9,-0.9036634114
,,,,6974,-8.31,0.7049947357,,,,,,,,,,,,,,,,,,8578,-6.97,-2.920009229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7151,-2.07,-1.2777542609
,,,,6976,-8.46,0.5902283233,,,,,,,,,,,,,,,,,,8582,-6.83,-2.6439738928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,-1.92,-0.9476740995
,,,,6978,-8.42,0.6208326999,,,,,,,,,,,,,,,,,,8586,-6.78,-2.5453898442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7167,-1.85,-0.7936366909
,,,,6981,-8.3,0.7126458298,,,,,,,,,,,,,,,,,,8591,-6.72,-2.4270889858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7174,-2.01,-1.1457221964
,,,,6983,-8.3,0.7126458298,,,,,,,,,,,,,,,,,,8595,-6.76,-2.5059562247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7185,-2.02,-1.1677275405
,,,,6985,-8.31,0.7049947357,,,,,,,,,,,,,,,,,,8599,-6.86,-2.703124322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7194,-1.87,-0.8376473791
,,,,6987,-8.38,0.6514370766,,,,,,,,,,,,,,,,,,8603,-6.58,-2.1510536497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7202,-1.79,-0.6616046263
,,,,6990,-8.31,0.7049947357,,,,,,,,,,,,,,,,,,8608,-6.53,-2.052469601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7213,-1.61,-0.2655084327
,,,,6992,-8.2,0.7891567714,,,,,,,,,,,,,,,,,,8612,-6.48,-1.9538855524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7225,-1.7,-0.4635565295
,,,,6994,-8.18,0.8044589597,,,,,,,,,,,,,,,,,,8616,-6.61,-2.2102040788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7232,-1.59,-0.2214977445
,,,,6997,-8.2,0.7891567714,,,,,,,,,,,,,,,,,,8621,-6.43,-1.8553015038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7242,-1.56,-0.1554817122
,,,,6999,-8.31,0.7049947357,,,,,,,,,,,,,,,,,,8625,-6.24,-1.480682119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7250,-1.64,-0.3315244649
,,,,7001,-8.38,0.6514370766,,,,,,,,,,,,,,,,,,8629,-6.33,-1.6581334065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7258,-1.81,-0.7056153145
,,,,7003,-8.46,0.5902283233,,,,,,,,,,,,,,,,,,8633,-6.26,-1.5201157384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7267,-1.93,-0.9696794436
,,,,7006,-8.37,0.6590881707,,,,,,,,,,,,,,,,,,8638,-6.4,-1.7961510746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7276,-1.99,-1.1017115082
,,,,7008,-8.46,0.5902283233,,,,,,,,,,,,,,,,,,8642,-6.29,-1.5792661676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7287,-2.08,-1.299759605
,,,,7010,-8.54,0.52901957,,,,,,,,,,,,,,,,,,8646,-6.32,-1.6384165968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7299,-2.1,-1.3437702932
,,,,7012,-8.47,0.5825772291,,,,,,,,,,,,,,,,,,8650,-6.07,-1.1454963537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7309,-2.1,-1.3437702932
,,,,7015,-8.5,0.5596239467,,,,,,,,,,,,,,,,,,8655,-6.31,-1.6186997871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7318,-2.06,-1.2557489168
,,,,7017,-8.31,0.7049947357,,,,,,,,,,,,,,,,,,8659,-5.95,-0.9088946369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7330,-2.16,-1.4758023578
,,,,7019,-8.35,0.674390359,,,,,,,,,,,,,,,,,,8663,-6.31,-1.6186997871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7336,-2.19,-1.54181839
,,,,7022,-8.55,0.5213684759,,,,,,,,,,,,,,,,,,8667,-6.11,-1.2243635926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7345,-2.19,-1.54181839
,,,,7024,-8.48,0.574926135,,,,,,,,,,,,,,,,,,8672,-6.38,-1.7567174552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7353,-2.2,-1.5638237341
,,,,7026,-8.51,0.5519728525,,,,,,,,,,,,,,,,,,8676,-6.29,-1.5792661676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7362,-2.17,-1.4978077019
,,,,7028,-8.43,0.6131816058,,,,,,,,,,,,,,,,,,8680,-6.32,-1.6384165968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7370,-2.1,-1.3437702932
,,,,7031,-8.59,0.4907640992,,,,,,,,,,,,,,,,,,8684,-6.32,-1.6384165968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7379,-2.14,-1.4317916696
,,,,7033,-8.55,0.5213684759,,,,,,,,,,,,,,,,,,8689,-6.46,-1.914451933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7390,-2.16,-1.4758023578
,,,,7035,-8.52,0.5443217584,,,,,,,,,,,,,,,,,,8693,-6.53,-2.052469601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7394,-2.17,-1.4978077019
,,,,7038,-8.41,0.6284837941,,,,,,,,,,,,,,,,,,8697,-6.57,-2.1313368399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7401,-2.07,-1.2777542609
,,,,7040,-8.33,0.6896925474,,,,,,,,,,,,,,,,,,8706,-6.49,-1.9736023621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7404,-2.24,-1.6518451105
,,,,7042,-8.33,0.6896925474,,,,,,,,,,,,,,,,,,8714,-6.5,-1.9933191719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7409,-2.15,-1.4537970137
,,,,7044,-8.39,0.6437859824,,,,,,,,,,,,,,,,,,8723,-6.32,-1.6384165968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7422,-2.12,-1.3877809814
,,,,7047,-8.38,0.6514370766,,,,,,,,,,,,,,,,,,8731,-6.43,-1.8553015038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7431,-2.16,-1.4758023578
,,,,7049,-8.36,0.6667392649,,,,,,,,,,,,,,,,,,8740,-6.39,-1.7764342649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7440,-1.8,-0.6836099704
,,,,7051,-8.34,0.6820414532,,,,,,,,,,,,,,,,,,8748,-6.4,-1.7961510746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7447,-1.97,-1.05770082
,,,,7053,-8.53,0.5366706642,,,,,,,,,,,,,,,,,,8757,-6.33,-1.6581334065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7457,-2.12,-1.3877809814
,,,,7056,-8.45,0.5978794175,,,,,,,,,,,,,,,,,,8765,-6.47,-1.9341687427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7465,-1.91,-0.9256687554
,,,,7058,-8.39,0.6437859824,,,,,,,,,,,,,,,,,,8774,-6.4,-1.7961510746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7473,-2.09,-1.3217649491
,,,,7060,-8.43,0.6131816058,,,,,,,,,,,,,,,,,,8782,-6.36,-1.7172838357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7483,-2.02,-1.1677275405
,,,,7063,-8.4,0.6361348883,,,,,,,,,,,,,,,,,,8791,-6.37,-1.7370006454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7493,-1.9,-0.9036634114
,,,,7065,-8.28,0.7279480182,,,,,,,,,,,,,,,,,,8799,-6.38,-1.7567174552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7504,-1.73,-0.5295725618
,,,,7067,-8.29,0.720296924,,,,,,,,,,,,,,,,,,8808,-6.35,-1.697567026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7513,-2.15,-1.4537970137
,,,,7069,-8.32,0.6973436415,,,,,,,,,,,,,,,,,,8816,-6.47,-1.9341687427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7523,-2.32,-1.8278878632
,,,,7072,-8.37,0.6590881707,,,,,,,,,,,,,,,,,,8825,-6.35,-1.697567026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7531,-2.14,-1.4317916696
,,,,7074,-8.27,0.7355991123,,,,,,,,,,,,,,,,,,8833,-6.4,-1.7961510746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7542,-1.97,-1.05770082
,,,,7076,-8.17,0.8121100539,,,,,,,,,,,,,,,,,,8842,-6.25,-1.5003989287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7554,-2.09,-1.3217649491
,,,,7078,-8.32,0.6973436415,,,,,,,,,,,,,,,,,,8851,-6.27,-1.5398325482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7562,-2.1,-1.3437702932
,,,,7081,-8.3,0.7126458298,,,,,,,,,,,,,,,,,,8859,-6.22,-1.4412484995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7570,-2.24,-1.6518451105
,,,,7083,-8.29,0.720296924,,,,,,,,,,,,,,,,,,8868,-6.26,-1.5201157384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7578,-2.2,-1.5638237341
